conv_id	utterance_idx	context	prompt	translated_prompt	speaker_idx	utterance	translated_utterance	selfeval	tags			
hit:11293_conv:22586	2	joyful	When my husband and I first decided we wanted to have a baby we were both really nervous. I still remember the day I found out I was pregnant. I was so excited to tell my husband. I went out and got a card and a gift for him to surprise him. It's one of the happiest moments of my life.	أخيرًا أنا حامل بعد سنوات من المحاولة!	423	That's awesome. My wife and I will hopefully be in that same boat soon. Was he excited?	هذا رائع. لا استطيع الانتظار لتجربة ذلك.	2|4|4_5|5|5				
hit:11293_conv:22586	3	joyful	When my husband and I first decided we wanted to have a baby we were both really nervous. I still remember the day I found out I was pregnant. I was so excited to tell my husband. I went out and got a card and a gift for him to surprise him. It's one of the happiest moments of my life.	أنا أخيرًا حامل بعد سنوات من المحاولة!	435	He was very excited! We were nervous when we first decided we wanted to have one_comma_ but we immediately were thrilled when we found out.	كنت على دبابيس في الإبر في انتظار وصول مولودي الأول	2|4|4_5|5|5				
hit:11293_conv:22586	4	joyful	When my husband and I first decided we wanted to have a baby we were both really nervous. I still remember the day I found out I was pregnant. I was so excited to tell my husband. I went out and got a card and a gift for him to surprise him. It's one of the happiest moments of my life.	سرقت بعض المال من أخي وأدرك أنه ذهب ، لكنني لم أقل شيئًا. أعتقد بان علي.	423	That's awesome. I can't wait to experience it.	لكن أراهن أنك تشعر بتحسن الآن ، أليس كذلك؟	2|4|4_5|5|5				
hit:11294_conv:22589	1	joyful	I am finally pregnant after years of trying!	أتذكر التقدم للجامعة وانتظر خطاب القبول. لم أكن أعرف ما إذا كان سيتم قبولي ، لكنني كنت دائمًا متفائلًا بشأن الدخول. ذات يوم راجعت البريد وكانت الرسالة موجودة هناك. كنت عربة واحدة سعيدة.	248	I am finally pregnant after years of trying!	نعم أنا أتناول جميع الفيتامينات وأتناول طعامًا صحيًا. أنا متحمس جدا.	5|5|5_5|5|5				
hit:11294_conv:22589	2	joyful	I am finally pregnant after years of trying!	أتذكر التقدم للجامعة وانتظر خطاب القبول. لم أكن أعرف ما إذا كان سيتم قبولي ولكني كنت دائمًا متفائلًا بشأن الدخول. ذات يوم تحققت من البريد وكانت الرسالة موجودة هناك. كنت عربة واحدة سعيدة.	743	wow_comma_ thats so awesome! make sure you take care of yourself	هذه الأشهر ستطير بسرعة كبيرة	5|5|5_5|5|5				
hit:11294_conv:22589	3	joyful	I am finally pregnant after years of trying!	أتذكر التقدم للجامعة وانتظر خطاب القبول. لم أكن أعرف ما إذا كان سيتم قبولي ، لكنني كنت دائمًا متفائلًا بشأن الدخول. ذات يوم راجعت البريد وكانت الرسالة موجودة هناك. كنت عربة واحدة سعيدة.	248	yes i'm taking all the vitamins and eating healthy. I am very excited.	سرقت بعض المال من أخي وأدرك أنه ذهب ، لكنني لم أقل شيئًا. أعتقد بان علي	5|5|5_5|5|5				
hit:11294_conv:22589	4	joyful	I am finally pregnant after years of trying!	أتذكر التقدم للجامعة وانتظر خطاب القبول. لم أكن أعرف ما إذا كان سيتم قبولي ، لكنني كنت دائمًا متفائلًا بشأن الدخول. ذات يوم راجعت البريد وكانت الرسالة موجودة هناك. كنت عربة واحدة سعيدة.	743	these months will fly by so fast	نعم ، قد يكون من الجيد إخباره. ولكن قد ترغب في الحصول على المال لرد الجميل له أولاً.	5|5|5_5|5|5				
hit:11313_conv:22626	1	joyful	christmas	أعطتني أمي سيارتها القديمة لكنني لم أدرك أن الجذع قد تسرب. كنت قد وضعت تذكارات والدي في صندوق السيارة وأمطرت. دمر كل شيء تقريبا.	743	im excited about the holidays_comma_ i love christmas	نعم ، ستتمتع عائلتي بعيد ميلاد سعيد هذا العام.	5|5|5_5|5|5				
hit:11313_conv:22626	2	joyful	christmas	أعطتني أمي سيارتها القديمة لكنني لم أدرك أن الجذع قد تسرب. كنت قد وضعت تذكارات والدي في صندوق السيارة وأمطرت. دمر كل شيء تقريبا.	659	Oh me too. Have you been saving up for a good one this year?	رائع جدا. أنا أتطلع إلى الشكر أيضًا. أحب عشاء تركيا.	5|5|5_5|5|5				
hit:11313_conv:22626	3	joyful	christmas	أعطتني أمي سيارتها القديمة لكنني لم أدرك أن الجذع قد تسرب. كنت قد وضعت تذكارات والدي في صندوق السيارة وأمطرت. دمر كل شيء تقريبا.	743	yes_comma_ my family is gonna have a good christmas this year.	احب عشاء تركيا ايضا والعائلة	5|5|5_5|5|5				
hit:11313_conv:22626	4	joyful	christmas	أعطتني أمي سيارتها القديمة لكنني لم أدرك أن الجذع قد تسرب. كنت قد وضعت تذكارات والدي في صندوق السيارة وأمطرت. دمر كل شيء تقريبا.	659	Very cool. I'm looking forward to thanksgiving too. love turkey dinner.	نعم العائلة هي الجزء المفضل لدي.	5|5|5_5|5|5				
hit:11313_conv:22626	5	joyful	christmas	شعرت بسعادة غامرة عندما أتيحت لي الفرصة لحضور حفل توني بينيت في أبريل. هو 92!	743	i love turkey dinner too and family	والكاكاو الساخن	5|5|5_5|5|5				
hit:11313_conv:22626	6	joyful	christmas	شعرت بسعادة غامرة عندما أتيحت لي الفرصة لحضور حفل توني بينيت في أبريل. هو 92!	659	Yes family is my favorite part.	أوه! لقد نسيت الكاكاو الساخن!	5|5|5_5|5|5				
hit:11313_conv:22626	7	joyful	christmas	شعرت بسعادة غامرة عندما أتيحت لي الفرصة لحضور حفل توني بينيت في أبريل. هو 92!	743	and hot cocoa	كنت سعيدًا بأن والدتي أعطتني سيارتها القديمة ولكن بعد ذلك لم أتأخر كثيرًا على الطريق	5|5|5_5|5|5				
hit:11313_conv:22626	8	joyful	christmas	لقد شعرت بسعادة غامرة عندما أتيحت لي الفرصة لحضور حفل توني بينيت في أبريل. هو 92!	659	ooh! I forgot about hot cocoa!	ما الذي غير رأيك بشأن السيارة	5|5|5_5|5|5				
hit:11314_conv:22629	1	joyful	I was thrilled when I got the chance to attend a Tony Bennett concert in April. He is 92!	بالأمس رتبت السرير بملاءات جديدة ولحاف. الليلة الماضية كنت متعبًا جدًا وقررت تجربة السرير الجديد ومشاهدة عروضي. يا إلهي ، كانت تلك الملاءات مريحة للغاية لدرجة أنني نمت في منتصف عرضي.	641	I attended a Tony Bennett concert in April. It was amazing!	نعم هو 92! لا يزال يبدو رائعًا على الرغم من ذلك. هل سمعت موسيقاه من قبل؟	4|5|5_5|5|5				
hit:11314_conv:22629	2	joyful	I was thrilled when I got the chance to attend a Tony Bennett concert in April. He is 92!	بالأمس رتبت السرير بملاءات جديدة ولحاف. الليلة الماضية كنت متعبًا جدًا وقررت تجربة السرير الجديد ومشاهدة عروضي. يا إلهي ، كانت تلك الملاءات مريحة للغاية لدرجة أنني نمت في منتصف عرضي.	423	Ah that is cool. Good to get it while he is still performing.	بالتأكيد. لست مستمعًا متعطشًا ، لكن بالتأكيد سمعت بعضًا من أغراضه.	4|5|5_5|5|5				
hit:11314_conv:22629	3	joyful	I was thrilled when I got the chance to attend a Tony Bennett concert in April. He is 92!	بالأمس رتبت السرير بملاءات جديدة ولحاف. الليلة الماضية كنت متعبًا جدًا وقررت تجربة السرير الجديد ومشاهدة عروضي. يا إلهي ، كانت تلك الملاءات مريحة للغاية لدرجة أنني نمت في منتصف عرضي.	641	Yes_comma_ he is 92! He still sounds great though. Have you heard his music before?	لذلك كنت أمشي كلابي اليوم وتعثرت على أقدام بومر! كما لو أن هذا لم يكن سيئًا بما يكفي ، كنت أمام المدرسة ورأاني الجميع أسقط مما أدى إلى سقوط أطفالهم	4|5|5_5|5|5				
hit:11314_conv:22629	4	joyful	I was thrilled when I got the chance to attend a Tony Bennett concert in April. He is 92!	بالأمس رتبت السرير بملاءات جديدة ولحاف. الليلة الماضية كنت متعبًا جدًا وقررت تجربة السرير الجديد ومشاهدة عروضي. يا إلهي ، كانت تلك الملاءات مريحة للغاية لدرجة أنني نمت في منتصف عرضي.	423	For sure. Not an avid listener_comma_ but definitely heard some of his stuff.	أوه لا! هل أتى أحد للمساعدة أو هل حاولت الخروج من هناك في أسرع وقت ممكن؟	4|5|5_5|5|5				
hit:11330_conv:22660	1	joyful	My kid starts preschool in a week.	عندما فزنا ببطولة كرة القدم	557	So my kid starts preschool in a week.	ربما سأبكي ثم احتفل. أنا متحمس ولكن حزين بعض الشيء في آن واحد.	5|5|5_5|5|5				
hit:11330_conv:22660	2	joyful	My kid starts preschool in a week.	عندما فزنا ببطولة كرة القدم	387	That is really exciting_comma_ I bet it will be hard to let them go.	من المثير للغاية مشاهدتهم يكبرون ، وأنا متأكد من أنها ستكون لحظة عاطفية. لكنها ستكون جيدة.	5|5|5_5|5|5				
hit:11330_conv:22660	3	joyful	My kid starts preschool in a week.	عندما فزنا ببطولة كرة القدم	557	I will probably cry then celebrate. I'm excited but a little sad at once. 	قبل أيام قليلة ، كنت أبحث في مجموعة من ألبومات الصور القديمة.	5|5|5_5|5|5				
hit:11330_conv:22660	4	joyful	My kid starts preschool in a week.	أتذكر اليوم الأول الذي قابلت فيه زوجي. قدم لي صديق.	387	It is so exciting to watch them grow up_comma_ I am sure it will be an emotional moment. But it will be a good one.	هل كنت تبحث عن شيء معين أو لمجرد التسلية؟	5|5|5_5|5|5				
hit:11343_conv:22686	1	sad	my dog got hit by a car when he got out of the backyard gate	عندما مات والدي ، كان علي أن أساعد أمي في كل شيء. وكان تدفق المساعدة مذهلاً.	743	my dog got out of the gate and got hit by a car	لا ، توفي من الإصابة	5|5|5_5|5|5				
hit:11343_conv:22686	2	sad	my dog got hit by a car when he got out of the backyard gate	فتحت باب الفناء ورأيت جرذًا كبيرًا. انا كنت مذعورا.	725	Oh yikes! Is your dog ok?	Awwww ، أنا آسف لسماع ذلك. هذا شيء فظيع للتجربة. وآمل أن كنت موافق.	5|5|5_5|5|5				
hit:11343_conv:22686	3	sad	my dog got hit by a car when he got out of the backyard gate	فتحت باب الفناء ورأيت جرذًا كبيرًا. انا كنت مذعورا.	743	no_comma_ he passed from the injury	أنا منزعج لأنني تركت البوابة مفتوحة ، فقد بقيت معه لمدة عامين	5|5|5_5|5|5				
hit:11343_conv:22686	4	sad	my dog got hit by a car when he got out of the backyard gate	فتحت باب الفناء ورأيت جرذًا كبيرًا. انا كنت مذعورا.	725	Awwww_comma_ I am sorry to hear that. That is a terrible thing to experience. I hope that you are ok.	عندما مات والدي ، ظننت أنني وأمي وحدنا.	5|5|5_5|5|5				
hit:11343_conv:22686	5	sad	my dog got hit by a car when he got out of the backyard gate	فتحت باب الفناء ورأيت جرذًا كبيرًا. انا كنت مذعورا.	743	im upset that i left the gate open_comma_ i had him for 2 years	أنا آسف جدًا لسماع ذلك ، احتفظ بالذكريات التي لديك عن والدك.	5|5|5_5|5|5				
hit:11355_conv:22711	1	joyful	I got a brand new car from my daddy. It is expensive too!	أحب سماع سقوط المطر ولكن رؤية الإضاءة وسماع الرعد يجعلني أرتجف.	653	I got a brand new car from my dad_comma_ it is an expensive car and I love it.	لقد فوجئت بالفعل ، لم أكن أتوقع ذلك. لطالما حاولت أن أكون طفلة جيدة.	5|5|5_5|5|5				
hit:11355_conv:22711	2	joyful	I got a brand new car from my daddy. It is expensive too!	أحب سماع سقوط المطر ولكن رؤية الإضاءة وسماع الرعد يجعلني أرتجف.	816	Wow_comma_ how amazing of your dad! We're you surprised? 	يبدو أن والدك يحبك حقًا! لأهدئك شيء من هذا القبيل. :)	5|5|5_5|5|5				
hit:11355_conv:22711	3	joyful	I got a brand new car from my daddy. It is expensive too!	أحب سماع سقوط المطر ولكن رؤية الإضاءة وسماع الرعد يجعلني أرتجف.	653	I was indeed surprised_comma_ I was not expecting it. I have always tried to be a good child.	أنا أقدر ذلك حقًا وأحب والدي أيضًا.	5|5|5_5|5|5				
hit:11355_conv:22711	4	joyful	I got a brand new car from my daddy. It is expensive too!	أحب سماع سقوط المطر ولكن رؤية الإضاءة وسماع الرعد يجعلني أرتجف.	816	It sounds like your dad really loves you! To gift you something like that. :)	قبل بضعة أسابيع طلبت كعكة عيد ميلاد مخصصة من شخص ما. قامت السيدة بعمل لا يصدق عليه.	5|5|5_5|5|5				
hit:11355_conv:22711	5	joyful	I got a brand new car from my daddy. It is expensive too!	لقد وثقت في صديقي ببطاقتي الائتمانية	653	I really appreciate it and I love my dad too.	أي نوع من الكعكة كانت. أنا أحب الكعكة ، أتمنى أن أحصل على شريحة.	5|5|5_5|5|5				
hit:11369_conv:22739	1	joyful	My daughter who is 21 moved out recently and she came home to visit me.  I was overjoyed to see her.	أحيانًا أسحب نينتندو الخارق وألعب ماريو كارت متظاهرًا أن والدي يلعب معي لتشجيع نفسي.	449	My 21-year old daughter recently moved out and she came back to visit!	أخبرتني أنها قادمة لكنها لم تقل متى. ولكن بعد ذلك فقط ظهرت لتفاجئني. كنت سعيدا جدا.	5|5|5_5|5|5				
hit:11369_conv:22739	2	joyful	My daughter who is 21 moved out recently and she came home to visit me.  I was overjoyed to see her.	أحيانًا أسحب نينتندو الخارق وألعب ماريو كارت متظاهرًا أن والدي يلعب معي لتشجيع نفسي.	814	Oh that's great!_comma_ was it a surprise?	أنا سعيد جدًا من أجلك ، سأزور أمي الشهر المقبل في الواقع.	5|5|5_5|5|5				
hit:11369_conv:22739	3	joyful	My daughter who is 21 moved out recently and she came home to visit me.  I was overjoyed to see her.	أحيانًا أسحب نينتندو الخارق وألعب ماريو كارت متظاهرًا أن والدي يلعب معي لتشجيع نفسي.	449	She told me she was coming but didn't say when.  But then just showed up to surprise me.  I was so happy.	نحن نفتقد أطفالنا عندما يكبرون ويذهبون!	5|5|5_5|5|5				
hit:11369_conv:22739	4	joyful	My daughter who is 21 moved out recently and she came home to visit me.  I was overjoyed to see her.	أحيانًا أسحب نينتندو الخارق وألعب ماريو كارت متظاهرًا أن والدي يلعب معي لتشجيع نفسي.	814	I'm very happy for you_comma_ I'm going to visit my mom next month actually.	أنا سعيد للغاية لأنني أنهيت اجتماعي في العمل. كنت مشغولا جدا حيال ذلك.	5|5|5_5|5|5				
hit:11369_conv:22739	5	joyful	My daughter who is 21 moved out recently and she came home to visit me.  I was overjoyed to see her.	أحيانًا أسحب نينتندو الخارق وألعب ماريو كارت متظاهرًا أن والدي يلعب معي لتشجيع نفسي.	449	We miss our babies when they grow up and go away!	أراهن أنه كان أسهل بكثير وأقل من الألم الذي توقعته. هل أنت جاهز لبقية أسبوع عملك الآن؟	5|5|5_5|5|5				
hit:11378_conv:22757	1	joyful	I just bought a new puppy and super stoked about it!	كلبي في الواقع عض شخصًا ما في ذلك اليوم.	748	I just got a new dog!	نعم! هو محبب.	5|5|5_5|5|5				
hit:11378_conv:22757	2	joyful	I just bought a new puppy and super stoked about it!	كلبي في الواقع عض شخصًا ما في ذلك اليوم.	675	hey_comma_ that sounds wonderful. a puppy?	أتخيل ، كل الجراء رائعة ومحبوبة	5|5|5_5|5|5				
hit:11378_conv:22757	3	joyful	I just bought a new puppy and super stoked about it!	كلبي في الواقع عض شخصًا ما في ذلك اليوم.	748	YES! he is adorable.	إنه رجل سيدات ... هاها	5|5|5_5|5|5				
hit:11378_conv:22757	4	joyful	I just bought a new puppy and super stoked about it!	كلبي في الواقع عض شخصًا ما في ذلك اليوم.	675	i imagine_comma_ all puppies are adorable and lovable	ذهبت إلى متجر بيتزا منذ فترة ورأيت شيئًا مقززًا.	5|5|5_5|5|5				
hit:11378_conv:22757	5	joyful	I just bought a new puppy and super stoked about it!	كلبي في الواقع عض شخصًا ما في ذلك اليوم.	748	He is such a ladies man...haha	ماذا رأيت؟	5|5|5_5|5|5				
hit:11387_conv:22775	1	joyful	I remember as a child when I got my Nintendo 64 how happy and excited I was. Best christmas memory I have.	حاول شخص اقتحام متجر كنت أعمل فيه لسرقته. لم يدخلوا لكنه كان مرهقًا للغاية.	814	I think fondly of the Christmas I got my N64 .	نعم ، ما زلت ألعبها أحيانًا من أجل المرح.	5|5|5_4|5|5				
hit:11387_conv:22775	2	joyful	I remember as a child when I got my Nintendo 64 how happy and excited I was. Best christmas memory I have.	حاول شخص اقتحام متجر كنت أعمل فيه لسرقته. لم يدخلوا لكنه كان مرهقًا للغاية.	748	Thats cool. The N64 was a huge step up for enjoying your alone time for me.	لقد بعت خاصتي منذ وقت طويل وأنا آسف لذلك. :(	5|5|5_4|5|5				
hit:11387_conv:22775	3	joyful	I remember as a child when I got my Nintendo 64 how happy and excited I was. Best christmas memory I have.	ركبت دراجة نارية لصديقي لأول مرة على الطريق السريع وكنت قلقة قليلاً حيال ذلك	814	Yea _comma_ I still play it sometimes for funs sake.	الآن أيام يمكنك الحصول على واحد على موقع ئي باي أو ياردساليس!	5|5|5_4|5|5				
hit:11387_conv:22775	4	joyful	I remember as a child when I got my Nintendo 64 how happy and excited I was. Best christmas memory I have.	ركبت دراجة نارية لصديقي لأول مرة على الطريق السريع وكنت قلقة قليلاً حيال ذلك	748	I sold mine a long time ago and i regret it. :(	يجب أن أفعل ذلك ، فأنا لا أعرف لماذا لم أفعل	5|5|5_4|5|5				
hit:11387_conv:22775	5	joyful	I remember as a child when I got my Nintendo 64 how happy and excited I was. Best christmas memory I have.	ركبت دراجة نارية لصديقي لأول مرة على الطريق السريع وكنت قلقة قليلاً حيال ذلك	814	Now a days you can get one on ebay or yardsales!	قم بعمل لفة برميل من أجلي!	5|5|5_4|5|5				
hit:11387_conv:22775	6	joyful	I remember as a child when I got my Nintendo 64 how happy and excited I was. Best christmas memory I have.	ركبت دراجة نارية لصديقي لأول مرة على الطريق السريع وكنت قلقة قليلاً حيال ذلك	748	I should do that i don't know why i haven't	منجز! الضحك بصوت مرتفع	5|5|5_4|5|5				
hit:11387_conv:22775	7	joyful	I remember as a child when I got my Nintendo 64 how happy and excited I was. Best christmas memory I have.	ركبت دراجة نارية لصديقي لأول مرة على الطريق السريع وكنت قلقة قليلاً حيال ذلك	814	Do a Barrel Roll for me!	كدت أن أدخل في وظيفتي.	5|5|5_4|5|5				
hit:11387_conv:22775	8	joyful	I remember as a child when I got my Nintendo 64 how happy and excited I was. Best christmas memory I have.	ركبت دراجة نارية لصديقي لأول مرة على الطريق السريع وكنت قلقة قليلاً حيال ذلك	748	Done! lol	أوه لا. هل أمسكوا بالشخص؟	5|5|5_4|5|5				
hit:11393_conv:22786	1	sad	My grandma died the other day.	هناك الكثير مما يحدث. أتساءل ما يخبئه المستقبل	748	I feel so bad today. My grandmother past.	انا بخير. لقد قطعت وعدا بأن أبقى قويا. شكرا لكلماتك الرقيقة. :)	5|5|4_5|5|5				
hit:11393_conv:22786	2	sad	My grandma died the other day.	هناك الكثير مما يحدث. أتساءل ما يخبئه المستقبل	725	Ohhh_comma_ I am sorry to hear that. I know your pain very well. Are you ok?	هو جيد. يبدو أنك كنت قادرًا على أن تكون معها قبل مغادرتها. هي في مكان أفضل الآن.	5|5|4_5|5|5				
hit:11393_conv:22786	3	sad	My grandma died the other day.	هناك الكثير مما يحدث. أتساءل ما يخبئه المستقبل	748	I am ok. I made a promise to stay strong. Thanks for your kind words. :)	أوافق وأمسكت بيدها.	5|5|4_5|5|5				
hit:11393_conv:22786	4	sad	My grandma died the other day.	هناك الكثير مما يحدث. أتساءل ما يخبئه المستقبل	725	That is good. It sounds like you were able to be with her before she left. She is in a better place now.	عندما توفي والدي ، ساعدنا الكثير من الناس وقدموا لنا الدعم.	5|5|4_5|5|5				
hit:11393_conv:22786	5	sad	My grandma died the other day.	قررت أنا وزوجي الحصول على كلب آخر. لقد كنت متوترة حقًا لإخبار والديه بذلك لأنهم في بعض الأحيان يمكن أن يكونوا حكميين قليلاً على قراراتنا. لم أكن متأكدًا من كيفية رد فعلهم عندما علمنا أننا قد وضعنا وديعة بالفعل.	748	I agree and yea i held her hand.	أنا آسف جدا لسماع والدك. إنه لأمر رائع جدًا أن تسمع عن الدعم الذي تلقيته ، رغم ذلك!	5|5|4_5|5|5				
hit:11397_conv:22794	1	sad	When I moved_comma_ I had to leave my dog behind that I got when my father died.	لقد تخرجت برتي مع سيده وشعرت بالرضا حيال ذلك.	814	I had to leave my dog behind when I moved.	إنها بخير ، كان علي أن أتركها مع أمي. حصلت عليها كهدية عندما توفي والدي. لذا أشتاق إليها لأسباب متعددة.	5|5|5_5|5|5				
hit:11397_conv:22794	2	sad	When I moved_comma_ I had to leave my dog behind that I got when my father died.	عندما ذهبت لأخذ جرابتي من المكان الذي قيل لي إنه غير موجود. لقد نقلوه مسافة 30 ميلاً دون إخبارنا عندما أكدنا ذلك في وقت سابق من اليوم.	748	OH NO! Will he/she be ok?	أوه ، اعتقدت أنك تركتها حرفيا. هاها أتساءل لماذا.	5|5|5_5|5|5				
hit:11397_conv:22794	3	sad	When I moved_comma_ I had to leave my dog behind that I got when my father died.	عندما ذهبت لأخذ جرابتي من المكان الذي قيل لي إنه غير موجود. لقد نقلوه مسافة 30 ميلاً دون إخبارنا عندما أكدنا ذلك في وقت سابق من اليوم.	814	She's ok_comma_ I had to leave her with my mom. I got her as a present when my dad died. So i miss her for multiple reasons.	بوب ، هذا الشارع يبدو جيدًا ، توت.	5|5|5_5|5|5				
hit:11397_conv:22794	4	sad	When I moved_comma_ I had to leave my dog behind that I got when my father died.	عندما ذهبت لأخذ جرابتي من المكان الذي قيل لي إنه غير موجود. لقد نقلوه مسافة 30 ميلاً دون إخبارنا عندما أكدنا ذلك في وقت سابق من اليوم.	748	OHH i thought you literally left her. Haha idk why.	الضحك بصوت مرتفع. توتس هاها	5|5|5_5|5|5				
hit:11397_conv:22794	5	sad	When I moved_comma_ I had to leave my dog behind that I got when my father died.	عندما ذهبت لأخذ جرابتي من المكان الذي قيل لي إنه غير موجود. لقد نقلوه مسافة 30 ميلاً دون إخبارنا عندما أكدنا ذلك في وقت سابق من اليوم.	814	boop_comma_ this street looks good_comma_ cya toots.	أخي تخرج للتو!	5|5|5_5|5|5				
hit:11397_conv:22794	6	sad	When I moved_comma_ I had to leave my dog behind that I got when my father died.	عندما ذهبت لأخذ جرابتي من المكان الذي قيل لي إنه غير موجود. لقد نقلوه مسافة 30 ميلاً دون إخبارنا عندما أكدنا ذلك في وقت سابق من اليوم.	748	LOL. Toots haha	هذا رائع! أنا متأكد من أنك فخور.	5|5|5_5|5|5				
hit:11435_conv:22871	1	joyful	I watch my daughter sing in a play. it was so nice to have her do that	لقد خطوت للتو على كرة شعر	46	My daughter was in a play and she had a singing part!	فعلت كنت فخورة جدا لدرجة أنني كنت على وشك البكاء!	4|3|4_5|5|5				
hit:11435_conv:22871	2	joyful	I watch my daughter sing in a play. it was so nice to have her do that	لقد خطوت للتو على كرة شعر	814	That's awesome_comma_ I was in Chorus as a kid. Did she nail it?	نأمل أن يكونوا قد قاموا بتسجيله لتتمكن من الحصول عليه.	4|3|4_5|5|5				
hit:11435_conv:22871	3	joyful	I watch my daughter sing in a play. it was so nice to have her do that	لقد خطوت للتو على كرة شعر	46	She did I was so proud i almost cried!	بالأمس ، رأيت أعز أصدقائي في الحديقة. كان مع صديقي السابق.	4|3|4_5|5|5				
hit:11435_conv:22871	4	joyful	I watch my daughter sing in a play. it was so nice to have her do that	لقد خطوت للتو على كرة شعر	814	Hopefully they made a taping of it for you to have.	هذا غريب. هل هم اصدقاء؟	4|3|4_5|5|5				
hit:11448_conv:22896	1	sad	my dog passed away. I am really distrout over it	تعرضت كلبي للهجوم من قبل طراز كوغار ، وأعتقد أنها كانت تحميني ، كنت خائفة جدًا.	46	My dog passed away a few days ago and im really upset about it stil	نعم كان عمره 8 سنوات. أعلم أنه ربما كان وقته فقط	4|3|4_5|5|5				
hit:11448_conv:22896	2	sad	my dog passed away. I am really distrout over it	تعرض كلبي للهجوم من قبل طراز كوغار ، وأعتقد أنها كانت تحميني ، كنت خائفة جدًا.	816	I'm so sorry! Losing a pet is like losing family.	سيكون لديك دائمًا تلك الذكريات عنك ومنه معًا لتعتز بها!	4|3|4_5|5|5				
hit:11448_conv:22896	3	sad	my dog passed away. I am really distrout over it	تعرض كلبي للهجوم من قبل طراز كوغار ، وأعتقد أنها كانت تحميني ، كنت خائفة جدًا.	46	Yeah he was 8 years old. I know it was probably just his time	مهلا! كيف حالك اليوم؟	4|3|4_5|5|5				
hit:11448_conv:22896	4	sad	my dog passed away. I am really distrout over it	تعرضت كلبي للهجوم من قبل طراز كوغار ، وأعتقد أنها كانت تحميني ، كنت خائفة جدًا.	816	You'll always have those memories of you and him together to cherish!	أنا متعب لكنني رائع.	4|3|4_5|5|5				
hit:11456_conv:22912	1	joyful	i just found my keys	يجب أن أذهب بسرعة إلى القصرية	818	i just found my keys after 6 hours	نعم لو كنت قد بحثت هناك أولاً	5|5|5_4|4|4				
hit:11456_conv:22912	2	joyful	i just found my keys	يجب أن أذهب بسرعة إلى القصرية	46	I bet they were in the last place you looked	نعم هذا هو الحال عادة	5|5|5_4|4|4				
hit:11456_conv:22912	3	joyful	i just found my keys	كنت وحدي في حفلة لأنني لم أكن أتوافق مع أي شخص هناك. كنت قريبًا من شخصين فقط.	818	yep if i would have looked there 1st	هذه السيدة في المتجر ظلت تغازلني اليوم	5|5|5_4|4|4				
hit:11456_conv:22912	4	joyful	i just found my keys	كنت وحدي في حفلة لأنني لم أكن أتوافق مع أي شخص هناك. كنت قريبًا من شخصين فقط.	46	Yeah that is usually how it goes	أوه نعم اقول	5|5|5_4|4|4				
hit:11463_conv:22927	1	sad	I was a little depressed a couple weeks ago when my dog died. He livd a good life but only to age 8.	بمجرد أن توقفت سيارتي في المتجر عندما كنت وحدي. شعرت براحة كبيرة في قبول مساعدته ، لأنه بدا مخلصًا.	641	A few weeks ago my dog died. I was depressed to see him go.	حسنًا ، لم نقرر البحث عن كلب جديد بعد. أعتقد أنني بحاجة إلى بعض الوقت للتفكير.	5|5|5_4|4|4				
hit:11463_conv:22927	2	sad	I was a little depressed a couple weeks ago when my dog died. He livd a good life but only to age 8.	بمجرد أن توقفت سيارتي في متجر عندما كنت وحدي. شعرت براحة كبيرة في قبول مساعدته ، لأنه بدا مخلصًا.	46	Im sorry to hear that. what did you decide to do?	نعم يبدو أن هذا أفضل شيء يمكن القيام به	5|5|5_4|4|4				
hit:11463_conv:22927	3	sad	I was a little depressed a couple weeks ago when my dog died. He livd a good life but only to age 8.	بمجرد أن توقفت سيارتي في المتجر عندما كنت وحدي. شعرت براحة كبيرة في قبول مساعدته ، لأنه بدا مخلصًا.	641	Well we haven't decided to look for a new dog yet. I think I need some time to reflect.	أشعر بالرضا عن الحياة الآن. أصدقائي وعائلتي يتمتعون بصحة جيدة ، وأنا أقوم بعمل جيد في صفي	5|5|5_4|4|4				
hit:11463_conv:22927	4	sad	I was a little depressed a couple weeks ago when my dog died. He livd a good life but only to age 8.	دمر إعصار بيتي. كان علينا إعادة البناء	46	Yeah that seems like the best thing to do	أن تكون سعيدًا حيث تكون حياتك يجب أن يكون أحد أفضل المشاعر. انا سعيد لأجلك!	5|5|5_4|4|4				
hit:11501_conv:23002	1	joyful	When I took a pregnancy test and found out I was pregnant with my daughter_comma_ I was so happy. It is one of the few life moments that I can picture as if it happened five minutes ago.	تم دهس قطتي بواسطة سيارة. وجدتها في الشارع ما بقي منها. كان مفجعًا.	762	Years ago_comma_ I was trying to get pregnant. I took a pregnancy test. 	كان الاختبار إيجابيا! كنت سعيدا جدا!	3|5|5_5|4|4				
hit:11501_conv:23002	2	joyful	When I took a pregnancy test and found out I was pregnant with my daughter_comma_ I was so happy. It is one of the few life moments that I can picture as if it happened five minutes ago.	تم دهس قطتي بواسطة سيارة. وجدتها في الشارع ما بقي منها. كان مفجعًا.	798	What happened next?	واو لابد أنه كان شعورًا جيدًا	3|5|5_5|4|4				
